cruise_number,operation_number,operation_uuid,cruise_investigator,tow_timestamp,tow_latitude,tow_longitude,avg_bottom_depth_m,avg_surface_temp_c,avg_gear_depth_m,pred_sci_name,pred_com_name,predator_length_cm,predator_weight_kg,predator_visual_maturity,predator_age,stomach_uuid,prey_category_long,prey_category_short_low,prey_category_short_high,collection_type,content_wt_g,content_vol_ml,volume_method
201507,65,7d45d851-d400-459c-a553-fb3bdaa05355,NWFSC - FEAT,2015-08-17,48.1202,-125.7802,525.2916,0,417.6699,Merluccius productus,Pacific hake,47,0.685,Spawning,11,59d83cf5-5c96-4925-ade1-b48df1c7f445,Myctophidae,FISH,MYCT,formalin sample,9.26,9.5,2
201507,65,7d45d851-d400-459c-a553-fb3bdaa05355,NWFSC - FEAT,2015-08-17,48.1202,-125.7802,525.2916,0,417.6699,Merluccius productus,Pacific hake,47,0.685,Spawning,11,59d83cf5-5c96-4925-ade1-b48df1c7f445,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,0.16,0.2,2
201507,65,7d45d851-d400-459c-a553-fb3bdaa05355,NWFSC - FEAT,2015-08-17,48.1202,-125.7802,525.2916,0,417.6699,Merluccius productus,Pacific hake,49,0.69,Developing,5,f334f3af-f6f2-4697-a16c-30b5aba41e5f,Myctophidae,FISH,MYCT,formalin sample,0.65,1,2
201507,65,7d45d851-d400-459c-a553-fb3bdaa05355,NWFSC - FEAT,2015-08-17,48.1202,-125.7802,525.2916,0,417.6699,Merluccius productus,Pacific hake,51,0.78,Developing,7,9ce3475e-9c71-4307-a552-1695daa326a4,Myctophidae,FISH,MYCT,formalin sample,2.93,3,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,24,0.085,Developing,1,41e69f51-a74e-4456-a929-de22bc5d726d,Euphausiids,EUPH,EUPH,formalin sample,0.47,0.6,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,25,0.095,Developing,1,825523de-fedc-4502-ab64-f38e4f6686c4,Euphausiids,EUPH,EUPH,formalin sample,0.16,0.2,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,26,0.1,Developing,1,940275bf-f5e8-434e-a4ec-2c7e22c7938d,Empty stomachs,EMP,EMP,formalin sample,,,
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,26,0.11,Developing,1,09a5f536-d6b9-43f2-b2db-bba22ac65eea,Caridean shrimps,SHRIMP,SHRIMP C,formalin sample,0.62,0.6,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,28,0.135,Developing,1,ac584b1e-2577-4032-b652-f44400e16711,Caridean shrimps,SHRIMP,SHRIMP C,formalin sample,1.29,2.5,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,29,0.14,Developing,1,60fd75aa-ddba-4556-b3f9-d0ea599cbcc4,Empty stomachs,EMP,EMP,formalin sample,,,
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,46,0.655,Developing,5,1f8a7241-4417-4537-a919-fd43af65456b,Caridean shrimps,SHRIMP,SHRIMP C,formalin sample,3.63,3,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,46,0.655,Developing,5,1f8a7241-4417-4537-a919-fd43af65456b,Other and unidentified teleosts,FISH,TELE,formalin sample,2.53,3,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,46,0.655,Developing,5,1f8a7241-4417-4537-a919-fd43af65456b,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,2.53,3,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,47,0.65,Developing,5,53b01098-f0b4-40db-aa0f-63058ea711a1,Caridean shrimps,SHRIMP,SHRIMP C,formalin sample,6.54,7.5,2
201507,66,251cdc5f-71f7-44a0-b9cb-a8c8a55b0ad8,NWFSC - FEAT,2015-08-17,48.126,-125.003,353.3718,0,298.2122,Merluccius productus,Pacific hake,48,0.645,Developing,5,ad6da12a-81e5-4fe8-8c77-002afeae29c2,Empty stomachs,EMP,EMP,formalin sample,,,
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,21,0.05,Immature,1,c4e81caa-e64e-4330-af41-f30868ede97b,Euphausiids,EUPH,EUPH,formalin sample,0.3,0.4,2
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,21,0.055,Immature,1,2e80c485-74d1-436d-8849-ffdcff3f0242,Euphausiids,EUPH,EUPH,formalin sample,0.15,0.2,2
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,22,0.06,Immature,1,4b3858d3-4839-4d54-ba0f-2c18d63c9988,Euphausiids,EUPH,EUPH,formalin sample,0.11,0.2,2
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,23,0.065,Immature,1,ad345863-0eef-49df-87ad-10429d19aa6f,Euphausiids,EUPH,EUPH,formalin sample,1.1,1,2
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,23,0.07,Immature,1,dd4ee08c-bae4-4ada-9ee0-f62dedde2001,Euphausiids,EUPH,EUPH,formalin sample,0.21,0.4,2
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,24,0.07,Immature,1,c99a1586-d3b4-4390-9f07-29f0b726a11a,Euphausiids,EUPH,EUPH,formalin sample,0.03,,
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,24,0.075,Immature,1,d87fb893-a82d-49fa-98e8-c0b64ccd3aa2,Euphausiids,EUPH,EUPH,formalin sample,0.03,,
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,24,0.08,Immature,1,eee365c1-33ff-483a-aafc-f82f7d6a814e,Euphausiids,EUPH,EUPH,formalin sample,0.45,0.5,2
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,25,0.085,Immature,1,c5f54345-46e7-4cb3-831a-745f65ffcf75,Euphausiids,EUPH,EUPH,formalin sample,0.02,,
201507,67,85c61872-a5b8-4c45-8a74-6078b6881b90,NWFSC - FEAT,2015-08-18,48.116,-125.1487,224.6633,0,186.4911,Merluccius productus,Pacific hake,25,0.09,Immature,1,b4b1f4da-92cf-4953-b64c-88ebb0a29df8,Euphausiids,EUPH,EUPH,formalin sample,0.39,1,2
201507,68,421da30f-f2b0-47f0-b896-4aa83198f002,NWFSC - FEAT,2015-08-24,48.4509,-125.3038,165,0,114.5533,Merluccius productus,Pacific hake,45,0.58,Developing,5,f451dfee-ea2e-4112-8c21-cb05570a99ad,Osmeriformes,FISH,OSMER,formalin sample,14.41,15,2
201507,68,421da30f-f2b0-47f0-b896-4aa83198f002,NWFSC - FEAT,2015-08-24,48.4509,-125.3038,165,0,114.5533,Merluccius productus,Pacific hake,46,0.595,Developing,5,fd7fcc0b-f954-4ef6-8b2b-f0465c3b0bfd,Empty stomachs,EMP,EMP,formalin sample,,,
201507,68,421da30f-f2b0-47f0-b896-4aa83198f002,NWFSC - FEAT,2015-08-24,48.4509,-125.3038,165,0,114.5533,Merluccius productus,Pacific hake,49,0.695,Developing,6,4cb611d4-56b0-4fbc-83ba-2beac97dbfa1,Empty stomachs,EMP,EMP,formalin sample,,,
201507,68,421da30f-f2b0-47f0-b896-4aa83198f002,NWFSC - FEAT,2015-08-24,48.4509,-125.3038,165,0,114.5533,Merluccius productus,Pacific hake,49,0.81,Developing,8,9c91944d-3ad3-4c1e-8a94-afcb25920752,Other and unidentified teleosts,FISH,TELE,formalin sample,20.43,35,2
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,24,0.1,Immature,1,aa2fbd0a-92ed-44b7-9d6e-44c9bdafe881,Euphausiids,EUPH,EUPH,formalin sample,1.17,1.5,2
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,40,0.415,Developing,4,05ac1e81-e692-4a68-8bca-47890402c4ce,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,41,0.46,Developing,5,befa31f8-cc65-47ea-b321-363acb7fe258,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,42,0.5,Developing,9,9761d158-749c-46f4-89a2-705551fb5cd9,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,44,0.555,Developing,5,7e4afe97-35b4-4bb5-9bc1-124e726889ec,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,44,0.645,Developing,7,20ac51b7-2a5b-46c0-918d-6b21b2906702,Gadiformes,FISH,CODS,formalin sample,42.23,55,2
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,45,0.57,Developing,4,7fa4072b-96b9-43af-9f9e-b9235ae3ca47,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,45,0.66,Developing,5,484e5d0e-09b9-42a5-86bc-65631f7aa182,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,47,0.615,Developing,5,4a3ba0a8-b3ab-4ce4-beaf-aeab8fcc25b3,Empty stomachs,EMP,EMP,formalin sample,,,
201507,69,d60c8b8e-6fd0-4b84-b5d9-b72e8a74c055,NWFSC - FEAT,2015-08-24,48.4512,-126.1546,301.7966,0,175.8983,Merluccius productus,Pacific hake,48,0.725,Developing,7,09f46fb5-51c2-48b2-a26c-811c6b0ae431,Other and unidentified teleosts,FISH,TELE,formalin sample,14.46,16,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,41,0.305,Developing,5,4faee103-2ab7-4837-9016-9dce5021f434,Other and unidentified teleosts,FISH,TELE,formalin sample,0.44,0.8,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,43,0.445,Developing,5,4157d6de-270b-47cf-84de-e01b251784d0,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,2.28,2,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,43,0.51,Developing,5,36c9bd0a-4c54-4856-804b-9761548d1462,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,0.46,0.5,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,45,0.55,Developing,5,82f99d52-4ce1-4a14-ad65-ed305b846a8c,Empty stomachs,EMP,EMP,formalin sample,,,
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,45,0.56,Developing,5,af5502b2-3229-4810-b196-ec4b016e691f,Empty stomachs,EMP,EMP,formalin sample,,,
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,45,0.575,Developing,5,44d71198-eb7b-42a3-95e3-f390073c1d15,Euphausiids,EUPH,EUPH,formalin sample,0.32,0.4,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,45,0.6,Developing,5,f6690ce4-2f7f-4ada-9508-9e94d5be6fb1,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,1.26,2,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,46,0.58,Developing,5,fccda865-bab5-4515-83c4-0be0afda5110,Euphausiids,EUPH,EUPH,formalin sample,0.41,0.4,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,46,0.64,Developing,5,2c3049d3-dde8-492c-826a-5789c5efac51,Euphausiids,EUPH,EUPH,formalin sample,0.08,0.1,2
201507,70,1162cc74-2b90-46c2-8747-39758ea8cec6,NWFSC - FEAT,2015-08-25,48.5497,-126.1823,417.023,0,302.473,Merluccius productus,Pacific hake,49,0.795,Developing,7,9e81ab30-369b-4248-b180-1c0476458b09,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,1,1.5,2
201507,71,217664e1-b79d-42a2-8c75-83ee800e50bc,NWFSC - FEAT,2015-08-25,48.7242,-125.4922,129.3058,0,101.1158,Merluccius productus,Pacific hake,43,0.44,Developing,5,1b9082fe-720e-404a-a075-e38eb4011d57,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,0.13,0.2,2
201507,71,217664e1-b79d-42a2-8c75-83ee800e50bc,NWFSC - FEAT,2015-08-25,48.7242,-125.4922,129.3058,0,101.1158,Merluccius productus,Pacific hake,44,0.51,Developing,5,9c02be02-9504-4f3f-b4d5-db999935a30a,Empty stomachs,EMP,EMP,formalin sample,,,
201507,71,217664e1-b79d-42a2-8c75-83ee800e50bc,NWFSC - FEAT,2015-08-25,48.7242,-125.4922,129.3058,0,101.1158,Merluccius productus,Pacific hake,44,0.595,Developing,6,752f1059-54d3-4396-985d-6c428c2f81a5,Empty stomachs,EMP,EMP,formalin sample,,,
201507,71,217664e1-b79d-42a2-8c75-83ee800e50bc,NWFSC - FEAT,2015-08-25,48.7242,-125.4922,129.3058,0,101.1158,Merluccius productus,Pacific hake,45,0.5,Developing,4,5548a2ae-1af9-4732-b511-f387537c1087,Empty stomachs,EMP,EMP,formalin sample,,,
201507,71,217664e1-b79d-42a2-8c75-83ee800e50bc,NWFSC - FEAT,2015-08-25,48.7242,-125.4922,129.3058,0,101.1158,Merluccius productus,Pacific hake,45,0.575,Developing,5,f2287c32-ac60-4a50-9c90-b9a8caeb9177,Empty stomachs,EMP,EMP,formalin sample,,,
201507,71,217664e1-b79d-42a2-8c75-83ee800e50bc,NWFSC - FEAT,2015-08-25,48.7242,-125.4922,129.3058,0,101.1158,Merluccius productus,Pacific hake,45,0.635,Developing,5,77b44f04-174a-4103-b446-72d21e8e5f3b,Empty stomachs,EMP,EMP,formalin sample,,,
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,41,0.415,Spawning,5,62cadcf8-c2bf-4a55-9bce-7f022ef5931f,Empty stomachs,EMP,EMP,formalin sample,,,
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,41,0.43,Developing,5,dc2f88fb-6478-48f4-a85c-91f521a24dd5,Euphausiids,EUPH,EUPH,formalin sample,1.78,3.5,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,42,0.49,Spawning,5,fdf1667f-3941-43ba-9a35-e8dfcdf061f3,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,0.25,0.3,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,43,0.45,Developing,5,4a2baaf1-0f33-4704-8279-8ad0cb5ee881,Empty stomachs,EMP,EMP,formalin sample,,,
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,43,0.47,Spawning,5,2bb7c2a0-d7d6-4ca5-868d-f324f979fc3b,Myctophidae,FISH,MYCT,formalin sample,5.03,6,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,43,0.545,Spawning,7,3ce29336-4998-46ab-affa-75e8aec4123a,Empty stomachs,EMP,EMP,formalin sample,,,
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,44,0.545,Developing,5,7bc1b4a5-e5ae-4ba6-b995-569f3b8aaae1,Myctophidae,FISH,MYCT,formalin sample,2.45,3,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,44,0.545,Developing,5,7bc1b4a5-e5ae-4ba6-b995-569f3b8aaae1,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,0.39,0.6,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,45,0.505,Developing,5,dbfff40f-f047-41de-906e-684403497528,Penaeid and sergestid shrimps,SHRIMP,SHRMIP PS,formalin sample,0.2,0.2,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,46,0.575,Developing,7,84780dc4-f314-4756-b70f-e08929269821,Euphausiids,EUPH,EUPH,formalin sample,10.76,11,2
201507,72,1b26e7c2-0330-41bf-9787-0c4efc4cdb72,NWFSC - FEAT,2015-08-26,48.7797,-126.8877,0,0,342.834,Merluccius productus,Pacific hake,47,0.63,Developing,6,c6585f98-3a7f-4612-993c-39ec9a62ab6c,Caridean shrimps,SHRIMP,SHRIMP C,formalin sample,0.37,0.5,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,43,0.495,Developing,5,44ba43a7-465c-4a6f-aa34-3093bf542e7e,Euphausiids,EUPH,EUPH,formalin sample,0.12,0.2,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,44,0.495,Developing,5,a8643b15-a7c1-414f-82ac-f7dee6fff60c,Euphausiids,EUPH,EUPH,formalin sample,0.17,0.4,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,44,0.565,Developing,5,e75e2b52-8c78-41f3-8593-8492eee836c0,Empty stomachs,EMP,EMP,formalin sample,,,
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,45,0.505,Developing,5,a446f362-bbaa-40ef-be21-44ae3afde7e9,Euphausiids,EUPH,EUPH,formalin sample,0.13,0.2,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,45,0.54,Developing,5,88011c37-8ebf-4431-bcf7-e692e8c2ab36,Euphausiids,EUPH,EUPH,formalin sample,0.14,0.1,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,45,0.555,Developing,5,6d14da1a-8452-4be6-9eea-b4915fb80754,Euphausiids,EUPH,EUPH,formalin sample,0.39,0.4,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,46,0.545,Developing,5,c2c9ba46-bc06-4d29-bf45-f2245f3d295b,Euphausiids,EUPH,EUPH,formalin sample,0.36,0.4,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,46,0.555,Developing,5,172343c6-ad19-48ea-9695-8566178dd0a6,Euphausiids,EUPH,EUPH,formalin sample,1.05,2,2
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,46,0.56,Developing,6,68fe7f5b-090d-4731-a340-a869ebff2441,Empty stomachs,EMP,EMP,formalin sample,,,
201507,73,19bc6343-c32d-4121-ae5f-c744b93cf132,NWFSC - FEAT,2015-08-26,49.1189,-126.8679,189.5,0,168.0863,Merluccius productus,Pacific hake,46,0.685,Developing,5,c8915610-19d5-462f-980e-2b7de0c37bf3,Empty stomachs,EMP,EMP,formalin sample,,,
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,42,0.43,Developing,5,c41a936a-eaf9-467c-87c3-cd74e4eafbc1,Euphausiids,EUPH,EUPH,formalin sample,2.07,2,2
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,42,0.49,Spawning,5,d4c71013-9430-4af2-904a-342e0e7a671b,Euphausiids,EUPH,EUPH,formalin sample,2.72,3,2
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,42,0.51,Developing,5,65075b31-fc3d-42fe-9b5e-e8832844b482,Euphausiids,EUPH,EUPH,formalin sample,0.34,0.4,2
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,43,0.495,Developing,5,10d6202d-f2f0-4143-96ae-45d06b15ae56,Euphausiids,EUPH,EUPH,formalin sample,0.48,0.6,2
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,43,0.53,Developing,5,6e5112f9-c6a9-496d-99a7-a75430a7cd6b,Empty stomachs,EMP,EMP,formalin sample,,,
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,44,0.475,Spawning,4,a2bf3794-e644-4846-a89a-f6a98ffed796,Euphausiids,EUPH,EUPH,formalin sample,0.04,,
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,44,0.475,Spawning,5,38eef180-4f4f-458f-a67e-d1f170f4e3a7,Euphausiids,EUPH,EUPH,formalin sample,1.89,2,2
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,44,0.485,Spawning,5,4cd5ce48-7420-4ac1-84cb-5462d8b7f289,Euphausiids,EUPH,EUPH,formalin sample,0.06,,
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,47,0.55,Developing,7,7a5928f9-2210-4fa0-97d1-dc3732ed690c,Euphausiids,EUPH,EUPH,formalin sample,0.47,0.5,2
201507,74,f23be1b9-d195-4584-917c-2106bb3a76aa,NWFSC - FEAT,2015-08-28,49.4524,-127.2502,357,0,269.2933,Merluccius productus,Pacific hake,47,0.585,Developing,5,1e5b2fca-2c2f-4ab8-91b9-bca9be1d400b,Euphausiids,EUPH,EUPH,formalin sample,0.13,0.2,2
201507,75,35bca345-f1e6-40e9-9d25-0441a2ee989a,NWFSC - FEAT,2015-08-29,50.1308,-128.0814,0,0,428.5559,Merluccius productus,Pacific hake,44,0.48,Developing,7,c68636aa-4f3d-4c71-8253-51e2caa52c54,Empty stomachs,EMP,EMP,formalin sample,,,
